request_id,sample_id,domain,phase,baseline,delta,layer_pairs,candidate_count,candidate_amplification,forecasts,selection_coverage,routed_mass_coverage,complete_route_coverage
13,gsm8k-00042,math,decode,learned,6,18,12,3.0,288,0.9270833333333334,0.9378611445426941,0.7777777777777778
13,gsm8k-00042,math,decode,learned,7,17,12,3.0,272,0.9255514705882353,0.9348341822624207,0.7647058823529411
13,gsm8k-00042,math,decode,learned,8,16,12,3.0,256,0.9345703125,0.9430770874023438,0.7734375
13,gsm8k-00042,math,decode,learned,9,15,12,3.0,240,0.925,0.9356974363327026,0.7666666666666667
13,gsm8k-00042,math,decode,learned,10,14,12,3.0,224,0.9040178571428571,0.9178858995437622,0.6919642857142857
13,gsm8k-00042,math,decode,learned,11,13,12,3.0,208,0.9206730769230769,0.9312626719474792,0.7355769230769231
13,gsm8k-00042,math,decode,learned,12,12,12,3.0,192,0.9153645833333334,0.9255447387695312,0.7395833333333334
13,gsm8k-00042,math,decode,learned,13,11,12,3.0,176,0.9090909090909091,0.9207902550697327,0.7045454545454546
13,gsm8k-00042,math,decode,learned,14,10,12,3.0,160,0.903125,0.9156036376953125,0.7125
13,gsm8k-00042,math,decode,learned,15,9,12,3.0,144,0.9114583333333334,0.9249436855316162,0.7222222222222222
13,gsm8k-00042,math,decode,learned,16,8,12,3.0,128,0.91015625,0.9219436645507812,0.71875
13,gsm8k-00042,math,decode,learned,17,7,12,3.0,112,0.90625,0.9212079644203186,0.7321428571428571
13,gsm8k-00042,math,decode,learned,18,6,12,3.0,96,0.9114583333333334,0.9249979853630066,0.71875
13,gsm8k-00042,math,decode,learned,19,5,12,3.0,80,0.9,0.9137328863143921,0.7125
13,gsm8k-00042,math,decode,learned,20,4,12,3.0,64,0.89453125,0.9062118530273438,0.71875
13,gsm8k-00042,math,decode,learned,21,3,12,3.0,48,0.8854166666666666,0.905242919921875,0.6666666666666666
13,gsm8k-00042,math,decode,learned,22,2,12,3.0,32,0.8984375,0.9136199951171875,0.71875
13,gsm8k-00042,math,decode,learned,23,1,12,3.0,16,0.921875,0.9229736328125,0.6875
14,wikitext2-00040,general,decode,learned,1,23,12,3.0,368,0.9898097826086957,0.99302077293396,0.9619565217391305
14,wikitext2-00040,general,decode,learned,2,22,12,3.0,352,0.984375,0.9876431822776794,0.9488636363636364
14,wikitext2-00040,general,decode,learned,3,21,12,3.0,336,0.9821428571428571,0.9869980812072754,0.9404761904761905
14,wikitext2-00040,general,decode,learned,4,20,12,3.0,320,0.9875,0.9902206659317017,0.953125
14,wikitext2-00040,general,decode,learned,5,19,12,3.0,304,0.9810855263157895,0.9853547811508179,0.9342105263157895
14,wikitext2-00040,general,decode,learned,6,18,12,3.0,288,0.9800347222222222,0.9845784306526184,0.9236111111111112
14,wikitext2-00040,general,decode,learned,7,17,12,3.0,272,0.9852941176470589,0.9883530735969543,0.9485294117647058
14,wikitext2-00040,general,decode,learned,8,16,12,3.0,256,0.9794921875,0.9836196899414062,0.92578125
14,wikitext2-00040,general,decode,learned,9,15,12,3.0,240,0.9833333333333333,0.9871561527252197,0.9333333333333333
14,wikitext2-00040,general,decode,learned,10,14,12,3.0,224,0.9799107142857143,0.9853951334953308,0.9285714285714286
14,wikitext2-00040,general,decode,learned,11,13,12,3.0,208,0.9819711538461539,0.9869408011436462,0.9278846153846154
14,wikitext2-00040,general,decode,learned,12,12,12,3.0,192,0.984375,0.9887263178825378,0.9375
14,wikitext2-00040,general,decode,learned,13,11,12,3.0,176,0.9872159090909091,0.9898404479026794,0.9545454545454546
14,wikitext2-00040,general,decode,learned,14,10,12,3.0,160,0.9828125,0.9865967035293579,0.93125
14,wikitext2-00040,general,decode,learned,15,9,12,3.0,144,0.9895833333333334,0.9919806718826294,0.9583333333333334
14,wikitext2-00040,general,decode,learned,16,8,12,3.0,128,0.982421875,0.988189697265625,0.9296875
14,wikitext2-00040,general,decode,learned,17,7,12,3.0,112,0.9776785714285714,0.9834159016609192,0.9107142857142857
14,wikitext2-00040,general,decode,learned,18,6,12,3.0,96,0.9817708333333334,0.9864501953125,0.9270833333333334
14,wikitext2-00040,general,decode,learned,19,5,12,3.0,80,0.990625,0.992919921875,0.9625
14,wikitext2-00040,general,decode,learned,20,4,12,3.0,64,0.98828125,0.9913787841796875,0.953125
14,wikitext2-00040,general,decode,learned,21,3,12,3.0,48,0.9947916666666666,0.9957682490348816,0.9791666666666666
14,wikitext2-00040,general,decode,learned,22,2,12,3.0,32,0.984375,0.99005126953125,0.9375
14,wikitext2-00040,general,decode,learned,23,1,12,3.0,16,1.0,0.999847412109375,1.0
15,gsm8k-00036,math,decode,learned,1,23,12,3.0,368,0.9470108695652174,0.9591953158378601,0.8288043478260869
15,gsm8k-00036,math,decode,learned,2,22,12,3.0,352,0.953125,0.9625368714332581,0.8380681818181818
15,gsm8k-00036,math,decode,learned,3,21,12,3.0,336,0.9471726190476191,0.9592764973640442,0.8154761904761905
15,gsm8k-00036,math,decode,learned,4,20,12,3.0,320,0.9484375,0.958447277545929,0.821875
15,gsm8k-00036,math,decode,learned,5,19,12,3.0,304,0.9391447368421053,0.9510498046875,0.7960526315789473
15,gsm8k-00036,math,decode,learned,6,18,12,3.0,288,0.9314236111111112,0.9438645839691162,0.7986111111111112
15,gsm8k-00036,math,decode,learned,7,17,12,3.0,272,0.9430147058823529,0.9545539617538452,0.8272058823529411
15,gsm8k-00036,math,decode,learned,8,16,12,3.0,256,0.9375,0.9483203887939453,0.8046875
15,gsm8k-00036,math,decode,learned,9,15,12,3.0,240,0.9385416666666667,0.9503336548805237,0.8125
15,gsm8k-00036,math,decode,learned,10,14,12,3.0,224,0.9341517857142857,0.9461168646812439,0.7946428571428571
15,gsm8k-00036,math,decode,learned,11,13,12,3.0,208,0.9326923076923077,0.9441152811050415,0.7932692307692307
15,gsm8k-00036,math,decode,learned,12,12,12,3.0,192,0.91796875,0.9307124018669128,0.7447916666666666
15,gsm8k-00036,math,decode,learned,13,11,12,3.0,176,0.9275568181818182,0.9390037059783936,0.7840909090909091
15,gsm8k-00036,math,decode,learned,14,10,12,3.0,160,0.9265625,0.9363983273506165,0.7875
15,gsm8k-00036,math,decode,learned,15,9,12,3.0,144,0.9236111111111112,0.9398566484451294,0.7708333333333334
15,gsm8k-00036,math,decode,learned,16,8,12,3.0,128,0.91796875,0.9353256225585938,0.7578125
15,gsm8k-00036,math,decode,learned,17,7,12,3.0,112,0.9285714285714286,0.9454694390296936,0.7946428571428571
15,gsm8k-00036,math,decode,learned,18,6,12,3.0,96,0.90625,0.919036865234375,0.7395833333333334
15,gsm8k-00036,math,decode,learned,19,5,12,3.0,80,0.90625,0.917864978313446,0.7625
15,gsm8k-00036,math,decode,learned,20,4,12,3.0,64,0.890625,0.9061355590820312,0.734375
15,gsm8k-00036,math,decode,learned,21,3,12,3.0,48,0.9010416666666666,0.9155476689338684,0.75
15,gsm8k-00036,math,decode,learned,22,2,12,3.0,32,0.921875,0.9322967529296875,0.75
15,gsm8k-00036,math,decode,learned,23,1,12,3.0,16,0.921875,0.94049072265625,0.6875
16,humaneval-HumanEval_4,code,decode,learned,1,23,12,3.0,368,0.9436141304347826,0.9517530202865601,0.8043478260869565
16,humaneval-HumanEval_4,code,decode,learned,2,22,12,3.0,352,0.9389204545454546,0.9461225867271423,0.8011363636363636
16,humaneval-HumanEval_4,code,decode,learned,3,21,12,3.0,336,0.9389880952380952,0.9473760724067688,0.8005952380952381
16,humaneval-HumanEval_4,code,decode,learned,4,20,12,3.0,320,0.928125,0.9361099004745483,0.778125
16,humaneval-HumanEval_4,code,decode,learned,5,19,12,3.0,304,0.9325657894736842,0.9427570700645447,0.7828947368421053
16,humaneval-HumanEval_4,code,decode,learned,6,18,12,3.0,288,0.9227430555555556,0.9296942949295044,0.7569444444444444
16,humaneval-HumanEval_4,code,decode,learned,7,17,12,3.0,272,0.9365808823529411,0.9430398344993591,0.8088235294117647
16,humaneval-HumanEval_4,code,decode,learned,8,16,12,3.0,256,0.931640625,0.9378776550292969,0.796875
16,humaneval-HumanEval_4,code,decode,learned,9,15,12,3.0,240,0.9083333333333333,0.9159037470817566,0.7083333333333334
16,humaneval-HumanEval_4,code,decode,learned,10,14,12,3.0,224,0.9029017857142857,0.9137747883796692,0.7276785714285714
16,humaneval-HumanEval_4,code,decode,learned,11,13,12,3.0,208,0.9158653846153846,0.9249995350837708,0.7451923076923077
16,humaneval-HumanEval_4,code,decode,learned,12,12,12,3.0,192,0.9192708333333334,0.9279835820198059,0.7552083333333334
16,humaneval-HumanEval_4,code,decode,learned,13,11,12,3.0,176,0.9247159090909091,0.9324617981910706,0.7784090909090909
16,humaneval-HumanEval_4,code,decode,learned,14,10,12,3.0,160,0.90625,0.914874255657196,0.71875
16,humaneval-HumanEval_4,code,decode,learned,15,9,12,3.0,144,0.9236111111111112,0.9335191249847412,0.7847222222222222
16,humaneval-HumanEval_4,code,decode,learned,16,8,12,3.0,128,0.916015625,0.9204483032226562,0.71875
16,humaneval-HumanEval_4,code,decode,learned,17,7,12,3.0,112,0.8973214285714286,0.90948486328125,0.6785714285714286
16,humaneval-HumanEval_4,code,decode,learned,18,6,12,3.0,96,0.9166666666666666,0.9270731806755066,0.7604166666666666
16,humaneval-HumanEval_4,code,decode,learned,19,5,12,3.0,80,0.928125,0.939221203327179,0.775
16,humaneval-HumanEval_4,code,decode,learned,20,4,12,3.0,64,0.89453125,0.9005279541015625,0.703125
16,humaneval-HumanEval_4,code,decode,learned,21,3,12,3.0,48,0.9270833333333334,0.9387003779411316,0.7708333333333334
16,humaneval-HumanEval_4,code,decode,learned,22,2,12,3.0,32,0.9453125,0.9488983154296875,0.78125
16,humaneval-HumanEval_4,code,decode,learned,23,1,12,3.0,16,0.96875,0.96868896484375,0.875
17,wikitext2-00045,general,decode,learned,1,23,12,3.0,368,0.9972826086956522,0.9981503486633301,0.9891304347826086
17,wikitext2-00045,general,decode,learned,2,22,12,3.0,352,0.9950284090909091,0.9965043663978577,0.9829545454545454
17,wikitext2-00045,general,decode,learned,3,21,12,3.0,336,0.9910714285714286,0.9931422472000122,0.9672619047619048
17,wikitext2-00045,general,decode,learned,4,20,12,3.0,320,0.990625,0.9927688837051392,0.971875
17,wikitext2-00045,general,decode,learned,5,19,12,3.0,304,0.990953947368421,0.9928331971168518,0.9638157894736842
17,wikitext2-00045,general,decode,learned,6,18,12,3.0,288,0.9861111111111112,0.989349365234375,0.9618055555555556
17,wikitext2-00045,general,decode,learned,7,17,12,3.0,272,0.9834558823529411,0.986732006072998,0.9411764705882353
17,wikitext2-00045,general,decode,learned,8,16,12,3.0,256,0.98828125,0.9913196563720703,0.96484375
17,wikitext2-00045,general,decode,learned,9,15,12,3.0,240,0.9875,0.9899434447288513,0.9583333333333334
17,wikitext2-00045,general,decode,learned,10,14,12,3.0,224,0.9888392857142857,0.9908055067062378,0.9598214285714286
17,wikitext2-00045,general,decode,learned,11,13,12,3.0,208,0.9903846153846154,0.992539644241333,0.9615384615384616
17,wikitext2-00045,general,decode,learned,12,12,12,3.0,192,0.9895833333333334,0.9933674931526184,0.9583333333333334
17,wikitext2-00045,general,decode,learned,13,11,12,3.0,176,0.9943181818181818,0.9958357214927673,0.9772727272727273
17,wikitext2-00045,general,decode,learned,14,10,12,3.0,160,0.990625,0.994280993938446,0.9625
17,wikitext2-00045,general,decode,learned,15,9,12,3.0,144,0.9930555555555556,0.9958021640777588,0.9791666666666666
17,wikitext2-00045,general,decode,learned,16,8,12,3.0,128,0.9921875,0.9958915710449219,0.96875
17,wikitext2-00045,general,decode,learned,17,7,12,3.0,112,0.9933035714285714,0.9964686632156372,0.9821428571428571
17,wikitext2-00045,general,decode,learned,18,6,12,3.0,96,0.9947916666666666,0.9971923828125,0.9791666666666666
17,wikitext2-00045,general,decode,learned,19,5,12,3.0,80,1.0,1.0,1.0
17,wikitext2-00045,general,decode,learned,20,4,12,3.0,64,0.99609375,0.9978485107421875,0.984375
17,wikitext2-00045,general,decode,learned,21,3,12,3.0,48,1.0,1.0,1.0
17,wikitext2-00045,general,decode,learned,22,2,12,3.0,32,0.9921875,0.995635986328125,0.96875
17,wikitext2-00045,general,decode,learned,23,1,12,3.0,16,1.0,0.999969482421875,1.0
18,wikitext2-00036,general,decode,learned,1,23,12,3.0,368,0.9925271739130435,0.9947217702865601,0.970108695652174
18,wikitext2-00036,general,decode,learned,2,22,12,3.0,352,0.9950284090909091,0.996192216873169,0.9801136363636364
18,wikitext2-00036,general,decode,learned,3,21,12,3.0,336,0.9910714285714286,0.9930129051208496,0.9672619047619048
18,wikitext2-00036,general,decode,learned,4,20,12,3.0,320,0.9921875,0.9941314458847046,0.96875
18,wikitext2-00036,general,decode,learned,5,19,12,3.0,304,0.9901315789473685,0.9921698570251465,0.9638157894736842
18,wikitext2-00036,general,decode,learned,6,18,12,3.0,288,0.9895833333333334,0.9922926425933838,0.9618055555555556
18,wikitext2-00036,general,decode,learned,7,17,12,3.0,272,0.9926470588235294,0.9949197173118591,0.9779411764705882
18,wikitext2-00036,general,decode,learned,8,16,12,3.0,256,0.9912109375,0.9930648803710938,0.96875
18,wikitext2-00036,general,decode,learned,9,15,12,3.0,240,0.9916666666666667,0.9938374757766724,0.9708333333333333
18,wikitext2-00036,general,decode,learned,10,14,12,3.0,224,0.9899553571428571,0.9930877685546875,0.9598214285714286
18,wikitext2-00036,general,decode,learned,11,13,12,3.0,208,0.9903846153846154,0.9920631051063538,0.9615384615384616
18,wikitext2-00036,general,decode,learned,12,12,12,3.0,192,0.9895833333333334,0.9926961064338684,0.9583333333333334
18,wikitext2-00036,general,decode,learned,13,11,12,3.0,176,0.9928977272727273,0.9950062036514282,0.9715909090909091
18,wikitext2-00036,general,decode,learned,14,10,12,3.0,160,0.9921875,0.9948486089706421,0.96875
18,wikitext2-00036,general,decode,learned,15,9,12,3.0,144,0.9947916666666666,0.9970329999923706,0.9791666666666666
18,wikitext2-00036,general,decode,learned,16,8,12,3.0,128,0.99609375,0.9977989196777344,0.984375
18,wikitext2-00036,general,decode,learned,17,7,12,3.0,112,0.9955357142857143,0.9972969889640808,0.9821428571428571
18,wikitext2-00036,general,decode,learned,18,6,12,3.0,96,0.9921875,0.9955952763557434,0.96875
18,wikitext2-00036,general,decode,learned,19,5,12,3.0,80,0.99375,0.993695080280304,0.975
18,wikitext2-00036,general,decode,learned,20,4,12,3.0,64,0.99609375,0.9980087280273438,0.984375
18,wikitext2-00036,general,decode,learned,21,3,12,3.0,48,1.0,1.0001424551010132,1.0
18,wikitext2-00036,general,decode,learned,22,2,12,3.0,32,1.0,1.0001220703125,1.0
18,wikitext2-00036,general,decode,learned,23,1,12,3.0,16,1.0,1.000244140625,1.0
19,gsm8k-00038,math,decode,learned,1,23,12,3.0,368,0.9408967391304348,0.953237771987915,0.8043478260869565
19,gsm8k-00038,math,decode,learned,2,22,12,3.0,352,0.9509943181818182,0.9609763622283936,0.8210227272727273
19,gsm8k-00038,math,decode,learned,3,21,12,3.0,336,0.9360119047619048,0.9474647045135498,0.7886904761904762
19,gsm8k-00038,math,decode,learned,4,20,12,3.0,320,0.93203125,0.944317638874054,0.76875
19,gsm8k-00038,math,decode,learned,5,19,12,3.0,304,0.9226973684210527,0.9360624551773071,0.7532894736842105
19,gsm8k-00038,math,decode,learned,6,18,12,3.0,288,0.9279513888888888,0.9386528730392456,0.7673611111111112
19,gsm8k-00038,math,decode,learned,7,17,12,3.0,272,0.9365808823529411,0.9454202055931091,0.7867647058823529
19,gsm8k-00038,math,decode,learned,8,16,12,3.0,256,0.9384765625,0.9484920501708984,0.7890625
19,gsm8k-00038,math,decode,learned,9,15,12,3.0,240,0.9302083333333333,0.9412211179733276,0.7625
19,gsm8k-00038,math,decode,learned,10,14,12,3.0,224,0.9308035714285714,0.9366869330406189,0.7991071428571429
19,gsm8k-00038,math,decode,learned,11,13,12,3.0,208,0.9170673076923077,0.9266240000724792,0.7548076923076923
19,gsm8k-00038,math,decode,learned,12,12,12,3.0,192,0.9153645833333334,0.9260787963867188,0.75
19,gsm8k-00038,math,decode,learned,13,11,12,3.0,176,0.9261363636363636,0.9377496838569641,0.7613636363636364
19,gsm8k-00038,math,decode,learned,14,10,12,3.0,160,0.9125,0.9222472906112671,0.74375
19,gsm8k-00038,math,decode,learned,15,9,12,3.0,144,0.9340277777777778,0.9457973837852478,0.7916666666666666
19,gsm8k-00038,math,decode,learned,16,8,12,3.0,128,0.9375,0.9441871643066406,0.78125
19,gsm8k-00038,math,decode,learned,17,7,12,3.0,112,0.9285714285714286,0.9407784342765808,0.7589285714285714
19,gsm8k-00038,math,decode,learned,18,6,12,3.0,96,0.9166666666666666,0.9238484501838684,0.71875
19,gsm8k-00038,math,decode,learned,19,5,12,3.0,80,0.896875,0.9109131097793579,0.675
19,gsm8k-00038,math,decode,learned,20,4,12,3.0,64,0.8984375,0.9055633544921875,0.671875
19,gsm8k-00038,math,decode,learned,21,3,12,3.0,48,0.8802083333333334,0.8890380859375,0.6041666666666666
19,gsm8k-00038,math,decode,learned,22,2,12,3.0,32,0.9140625,0.92169189453125,0.78125
19,gsm8k-00038,math,decode,learned,23,1,12,3.0,16,0.859375,0.888519287109375,0.5625
20,gsm8k-00032,math,decode,learned,1,23,12,3.0,368,0.9422554347826086,0.9517132043838501,0.8152173913043478
20,gsm8k-00032,math,decode,learned,2,22,12,3.0,352,0.9225852272727273,0.9361891150474548,0.75
20,gsm8k-00032,math,decode,learned,3,21,12,3.0,336,0.9233630952380952,0.937127947807312,0.7529761904761905
20,gsm8k-00032,math,decode,learned,4,20,12,3.0,320,0.928125,0.9401962161064148,0.759375
20,gsm8k-00032,math,decode,learned,5,19,12,3.0,304,0.9268092105263158,0.9365973472595215,0.756578947368421
20,gsm8k-00032,math,decode,learned,6,18,12,3.0,288,0.9166666666666666,0.9287922978401184,0.7569444444444444
20,gsm8k-00032,math,decode,learned,7,17,12,3.0,272,0.9292279411764706,0.9373922944068909,0.7720588235294118
20,gsm8k-00032,math,decode,learned,8,16,12,3.0,256,0.9150390625,0.9262046813964844,0.73828125
20,gsm8k-00032,math,decode,learned,9,15,12,3.0,240,0.9041666666666667,0.9154825806617737,0.7375
20,gsm8k-00032,math,decode,learned,10,14,12,3.0,224,0.9140625,0.9253932237625122,0.7589285714285714
20,gsm8k-00032,math,decode,learned,11,13,12,3.0,208,0.9170673076923077,0.926865816116333,0.7596153846153846
20,gsm8k-00032,math,decode,learned,12,12,12,3.0,192,0.9114583333333334,0.9233906865119934,0.7291666666666666
20,gsm8k-00032,math,decode,learned,13,11,12,3.0,176,0.9232954545454546,0.933563232421875,0.7613636363636364
20,gsm8k-00032,math,decode,learned,14,10,12,3.0,160,0.9125,0.9252288937568665,0.7125
20,gsm8k-00032,math,decode,learned,15,9,12,3.0,144,0.9201388888888888,0.9318711757659912,0.7361111111111112
20,gsm8k-00032,math,decode,learned,16,8,12,3.0,128,0.92578125,0.9392738342285156,0.765625
20,gsm8k-00032,math,decode,learned,17,7,12,3.0,112,0.9040178571428571,0.9179512858390808,0.7142857142857143
20,gsm8k-00032,math,decode,learned,18,6,12,3.0,96,0.9036458333333334,0.9208882451057434,0.6875
20,gsm8k-00032,math,decode,learned,19,5,12,3.0,80,0.928125,0.941699206829071,0.75
20,gsm8k-00032,math,decode,learned,20,4,12,3.0,64,0.91015625,0.919921875,0.734375
20,gsm8k-00032,math,decode,learned,21,3,12,3.0,48,0.9114583333333334,0.909576416015625,0.75
20,gsm8k-00032,math,decode,learned,22,2,12,3.0,32,0.9375,0.9473114013671875,0.78125
20,gsm8k-00032,math,decode,learned,23,1,12,3.0,16,0.90625,0.900909423828125,0.75
